customer_id,customer_name,customer_gender,kids_home,teens_home,number_complaints,distinct_stores_visited,spend_groceries,spend_electronics,typical_hour,spend_vegetables,spend_nonalcohol_drinks,spend_alcohol_drinks,spend_meat,spend_fish,spend_hygiene,spend_videogames,spend_petfood,total_distinct_products,year_first_transaction,latitude,longitude,has_loyalty_card,treated_percentage_of_products_bought_promotion,Education,Children,Age,Total Amount Spent,percentage_spend_groceries,percentage_spend_electronics,percentage_spend_vegetables,percentage_spend_nonalcohol_drinks,percentage_spend_alcohol_drinks,percentage_spend_meat,percentage_spend_fish,percentage_spend_hygiene,percentage_spend_videogames,percentage_spend_petfood
43436,Marie`s Fishy,female,0,0,1,1,15528.0,167.0,7.0,78.0,391.0,38.0,74.0,37251.0,172.0,0.0,0.0,24.0,2007,39.35584797026667,-9.38127197903933,0,0.5475232918587525,No Degree,0,82,53699.0,0.28916739604089464,0.0031099275591724243,0.0014525410156613716,0.007281327399020466,0.0007076481871170785,0.0013780517328069424,0.6937000689025866,0.003203039162740461,0.0,0.0
43510,Jay`s Fishy,male,0,0,1,1,13028.0,271.0,17.0,154.0,272.0,109.0,84.0,40844.0,118.0,0.0,0.0,25.0,2004,39.35716981722087,-9.380899718666978,0,0.3243531079565864,No Degree,0,61,54880.0,0.23739067055393587,0.00493804664723032,0.0028061224489795917,0.004956268221574344,0.001986151603498542,0.001530612244897959,0.7442419825072887,0.002150145772594752,0.0,0.0
43579,Werner`s Fishy,male,0,0,1,1,12052.0,85.0,17.0,243.0,319.0,57.0,111.0,33302.0,117.0,0.0,0.0,11.0,2012,38.963807852904985,-9.417478721807806,0,0.34169199893094,No Degree,0,73,46286.0,0.2603811087585879,0.0018364084172319923,0.005249967592792637,0.006891932765847124,0.0012314738797908654,0.002398133344855896,0.719483213066586,0.002527762174307566,0.0,0.0
43610,Daniel`s Fishy,male,1,0,1,1,17492.0,238.0,11.0,603.0,286.0,128.0,82.0,36539.0,87.0,0.0,0.0,32.0,2006,38.96276101396814,-9.417923792682448,0,0.304765705864891,No Degree,1,50,55455.0,0.31542692273014156,0.004291768100261473,0.010873681363267515,0.005157334775944459,0.0023081778018212967,0.0014786764042917682,0.6588945992245965,0.0015688395996754124,0.0,0.0
43916,Sallie`s Fishy,female,0,0,1,1,11646.0,106.0,17.0,448.0,369.0,103.0,141.0,46408.0,51.0,0.0,0.0,24.0,2003,39.357344572980026,-9.380957654088816,0,0.2637909969422673,No Degree,0,71,59272.0,0.19648400593872317,0.0017883655014171954,0.007558374949385882,0.006225536509650425,0.0017377513834525577,0.0023788635443379672,0.782966662167634,0.0008604400053988392,0.0,0.0
44045,Lori`s Fishy,female,0,0,0,1,12889.0,120.0,17.0,20.0,406.0,54.0,43.0,41964.0,183.0,0.0,0.0,23.0,2009,39.35711549165747,-9.381869387172886,0,0.2534887539209757,No Degree,0,71,55679.0,0.2314876344761939,0.0021552111208893838,0.000359201853481564,0.007291797625675748,0.0009698450044002227,0.0007722839849853625,0.7536773289750175,0.00328669695935631,0.0,0.0
44059,Alexander`s Fishy,male,0,0,1,1,13693.0,37.0,8.0,624.0,497.0,37.0,102.0,40858.0,42.0,0.0,0.0,8.0,2008,38.9628525513256,-9.417001537966762,0,0.2534887539209757,No Degree,0,74,55890.0,0.2449991053855788,0.0006620146716765074,0.011164787976382179,0.008892467346573627,0.0006620146716765074,0.0018250134192163178,0.7310431204151011,0.0007514761137949544,0.0,0.0
44757,Bernard`s Fishy,male,0,0,1,1,13720.0,171.0,8.0,541.0,315.0,94.0,31.0,42379.0,96.0,0.0,0.0,12.0,2010,39.357218318123785,-9.381201050473628,0,0.5280694009520046,No Degree,0,60,57347.0,0.2392452961793991,0.002981847350340907,0.00943379775751129,0.005492876697996408,0.0016391441574973408,0.0005405688178980592,0.7389924494742532,0.001674019565103667,0.0,0.0
44819,Robert`s Fishy,male,0,0,0,1,14438.0,227.0,9.0,524.0,369.0,31.0,53.0,40841.0,116.0,0.0,0.0,32.0,2013,38.96345992728168,-9.417752268666096,0,0.5228421556916241,No Degree,0,65,56599.0,0.25509284616335975,0.004010671566635453,0.009258114100955847,0.006519549815367762,0.0005477128571176169,0.0009364123041043128,0.7215851870174385,0.00204950617502076,0.0,0.0
44904,Sandra`s Fishy,female,0,0,1,1,14248.0,358.0,17.0,357.0,221.0,52.0,106.0,35608.0,119.0,0.0,0.0,5.0,2005,38.96327357582481,-9.417625586942094,0,0.2646046894318561,No Degree,0,63,51069.0,0.2789950850809689,0.007010123558323053,0.00699054220760148,0.004327478509467583,0.0010182302375217843,0.002075623176486714,0.6972527364937633,0.00233018073586716,0.0,0.0
44995,Araceli`s Fishy,female,0,0,1,1,10719.0,142.0,17.0,420.0,365.0,102.0,129.0,39935.0,113.0,0.0,0.0,21.0,2013,39.35573132164215,-9.380725259600489,0,0.2757947343138044,No Degree,0,54,51925.0,0.20643235435724602,0.0027347135291285506,0.008088589311506982,0.007029369282619162,0.0019643716899374096,0.00248435243139143,0.7690900337024554,0.0021762156957149735,0.0,0.0
45015,Kelly`s Fishy,female,0,0,1,1,10001.0,25.0,17.0,437.0,171.0,192.0,92.0,39820.0,99.0,0.0,0.0,19.0,2011,39.35688603596176,-9.381793767492493,0,0.4436991118865147,No Degree,0,35,50837.0,0.1967267934771918,0.0004917678069122883,0.0085961012648268,0.003363691799280052,0.003776776757086374,0.0018097055294372208,0.7832877628498928,0.0019474005153726616,0.0,0.0
45222,Willie`s Fishy,male,0,0,1,1,10757.0,276.0,6.0,414.0,310.0,137.0,135.0,38375.0,101.0,0.0,0.0,40.0,2008,38.96298890706158,-9.417203822578154,0,0.6337674784820826,No Degree,0,77,50505.0,0.21298881298881298,0.005464805464805465,0.008197208197208197,0.006138006138006138,0.0027126027126027127,0.002673002673002673,0.7598257598257598,0.0019998019998019997,0.0,0.0
45297,Cheryll`s Fishy,female,0,0,0,1,13852.0,386.0,7.0,691.0,254.0,126.0,78.0,33945.0,191.0,0.0,0.0,31.0,2006,39.35599705266663,-9.38033319600368,0,0.2534887539209757,No Degree,0,60,49523.0,0.27970841831068394,0.007794358177008662,0.013953112695111363,0.005128929992124871,0.0025442723582981643,0.0015750257456131494,0.6854390889081841,0.003856793812975789,0.0,0.0
45447,Linda`s Fishy,female,0,0,0,1,14879.0,198.0,7.0,370.0,217.0,26.0,177.0,35549.0,56.0,0.0,0.0,5.0,2005,39.35609851182099,-9.38209323459225,0,0.0991100133531137,No Degree,0,49,51472.0,0.28906978551445445,0.003846751631955238,0.007188374261734535,0.004215884364314579,0.0005051290021759403,0.0034387628225054398,0.690647342244327,0.0010879701585327945,0.0,0.0
45542,Richard`s Fishy,male,0,0,0,1,12483.0,7.0,8.0,353.0,309.0,167.0,105.0,45630.0,132.0,0.0,0.0,36.0,2011,39.356890831190725,-9.380721575618924,0,0.120654602699218,No Degree,0,54,59186.0,0.21091136417396006,0.00011827121278680768,0.005964248301963302,0.005220829250160511,0.002821613219342412,0.0017740681918021154,0.7709593484945764,0.0022302571554083735,0.0,0.0
45587,Teresa`s Fishy,female,0,0,0,1,13534.0,18.0,10.0,626.0,206.0,7.0,160.0,39492.0,80.0,0.0,0.0,23.0,2008,39.357176930728734,-9.380911009001151,0,0.7830443588807581,No Degree,0,66,54123.0,0.2500600484082553,0.00033257579956765145,0.011566247251630545,0.003806145261718678,0.00012933503316519778,0.0029562293294902353,0.7296713042514273,0.0014781146647451177,0.0,0.0
45676,Emilie`s Fishy,female,0,0,1,1,14137.0,494.0,8.0,48.0,256.0,142.0,118.0,46729.0,70.0,0.0,0.0,9.0,2015,38.96324721568236,-9.41671382182856,0,0.2902282792081115,No Degree,0,63,61994.0,0.22803819724489466,0.007968513081911153,0.000774268477594606,0.004129431880504565,0.0022905442462173757,0.001903410007420073,0.753766493531632,0.0011291415298254669,0.0,0.0
45697,Linda`s Fishy,female,0,0,1,1,10510.0,476.0,7.0,243.0,343.0,86.0,39.0,36962.0,80.0,0.0,0.0,1.0,2013,39.35592008351449,-9.381561693931909,0,0.4026625177498678,No Degree,0,58,48739.0,0.21563840045959087,0.009766306243460064,0.004985740372186544,0.00703748538131681,0.001764500707852028,0.0008001805535608035,0.7583659902747286,0.0016413960073042122,0.0,0.0
45730,Francis`s Fishy,female,0,0,0,1,14177.0,185.0,8.0,210.0,205.0,120.0,108.0,1471.4238457539814,57.0,0.0,0.0,18.0,2011,39.35655118144306,-9.381785339157323,0,0.6413761124076295,No Degree,0,36,16533.423845753983,0.8574751444263526,0.011189454871896399,0.012701543368098615,0.012399125668858172,0.007258024781770637,0.006532222303593574,0.08899692280808877,0.0034475617713410527,0.0,0.0
45796,Marlene`s Fishy,female,0,0,0,1,12613.0,183.0,13.520579668624361,408.0,401.0,111.0,151.0,40559.0,111.0,0.0,0.0,17.0,2007,38.96228781779188,-9.417825868173972,0,0.3776421166216062,No Degree,0,54,54537.0,0.2312741808313622,0.0033555201056163705,0.007481159579734859,0.0073528063516511725,0.002035315473898454,0.002768762491519519,0.743696939692319,0.002035315473898454,0.0,0.0
45830,Frank`s Fishy,male,0,0,0,1,15509.0,212.0,6.0,305.0,304.0,119.0,153.0,41807.0,161.0,0.0,0.0,28.0,2009,39.35706423200477,-9.38208598554098,0,0.1911034976947662,No Degree,0,74,58570.0,0.264794263274714,0.0036196004780604404,0.005207444084002049,0.005190370496841386,0.002031756872118832,0.0026122588355813555,0.7137954584258153,0.0027488475328666553,0.0,0.0
45898,Dolores`s Fishy,female,0,0,0,1,15306.0,153.0,6.0,590.0,254.0,130.0,43.0,37439.0,97.0,0.0,0.0,36.0,2008,39.35566164920806,-9.381221841157496,0,0.3904378282601161,No Degree,0,74,54012.0,0.2833814707842702,0.0028327038435903133,0.010923498481818856,0.004702658668444049,0.002406872546841443,0.0007961193808783233,0.693160779086129,0.0017958972080278457,0.0,0.0
46026,Gertrude`s Fishy,female,0,0,1,1,13467.0,218.0,8.0,596.0,260.0,161.0,49.0,41751.0,89.0,0.0,0.0,18.0,2010,38.962695162198735,-9.417047132367586,0,0.2489176321801121,No Degree,0,58,56591.0,0.2379707020550971,0.0038522026470640207,0.010531709989220902,0.0045943701295258965,0.0028449753494371897,0.0008658620628721882,0.7377674895301373,0.001572688236645403,0.0,0.0
46379,Donna`s Fishy,female,0,0,0,1,11814.0,180.0,9.0,19.0,209.0,53.0,183.0,37163.0,131.0,0.0,0.0,23.0,2012,38.96267895883978,-9.416537452051026,0,0.6132428347064699,No Degree,0,67,49752.0,0.23745779064158226,0.00361794500723589,0.00038189419520823285,0.004200836147290561,0.0010652838076861233,0.0036782440906898213,0.7469649461328188,0.002633059977488342,0.0,0.0
46397,Demetrius`s Fishy,male,0,0,0,1,14877.0,27.0,7.0,216.0,327.0,82.0,38.0,36392.0,125.0,0.0,0.0,26.0,2016,39.35596909782871,-9.381656950006777,0,0.5937919808364351,No Degree,0,31,52084.0,0.2856347438752784,0.0005183933645649336,0.004147146916519469,0.00627831963750864,0.0015743798479379463,0.0007295906612395361,0.6987174564165579,0.002399969280393211,0.0,0.0
46523,Audrey`s Fishy,female,0,0,1,1,12631.0,504.0,11.0,15.0,204.0,206.0,15.0,41576.0,113.0,0.0,0.0,31.0,2010,39.356475239392175,-9.381794510417407,0,0.6650828316749253,No Degree,0,54,55264.0,0.22855746960046322,0.009119861030689055,0.0002714244354371743,0.0036913723219455705,0.003727562246670527,0.0002714244354371743,0.7523161551823973,0.002044730746960046,0.0,0.0
46592,Marc`s Fishy,male,0,0,1,1,16219.0,170.0,7.0,25.0,131.0,136.0,141.0,41873.0,37.0,0.0,0.0,24.0,2010,38.96419779956888,-9.41806812670202,0,0.4894728827834312,No Degree,0,67,58732.0,0.27615269359122796,0.0028945038479874685,0.00042566233058639245,0.002230470612272696,0.002315603078389975,0.0024007355445072533,0.7129503507457604,0.0006299802492678608,0.0,0.0
46596,Luke`s Fishy,male,1,0,0,1,18988.0,127.0,17.0,34.0,315.0,45.0,116.0,38079.0,35.0,0.0,0.0,21.0,2009,38.96247107749738,-9.417462598224152,0,0.1252664013119117,No Degree,1,54,57739.0,0.32885917663970626,0.0021995531616411782,0.0005888567519354336,0.005455584613519459,0.0007793692305027798,0.0020090406830738324,0.6595022428514522,0.0006061760681688287,0.0,0.0
46634,Kendra`s Fishy,female,0,1,0,1,14685.0,17.0,17.0,437.0,336.0,95.0,65.0,49025.0,118.0,0.0,0.0,24.0,2015,39.35670215453322,-9.380771485734032,0,0.394848559680515,No Degree,1,78,64778.0,0.22669733551514404,0.0002624347772391861,0.006746117509030844,0.005186946185433326,0.0014665472845719226,0.001003427089443947,0.7568155855383001,0.001821606100836704,0.0,0.0
46718,Keith`s Fishy,male,0,0,0,1,13384.0,38.0,17.0,438.0,230.0,111.0,79.0,39097.0,151.0,0.0,0.0,14.0,2006,39.355958221152,-9.380610323021234,0,0.3383007915635114,No Degree,0,62,53528.0,0.25003736362277684,0.0007099088327604244,0.008182633388133314,0.0042968166193394115,0.002073681064115977,0.0014758630996861456,0.7304027798535346,0.0028209535196532655,0.0,0.0
46922,Ruth`s Fishy,female,0,0,0,1,13016.0,161.0,8.0,305.0,383.0,64.0,8.0,43236.0,122.0,0.0,0.0,38.0,2003,39.356264479510095,-9.38163707844389,0,0.4650705974397546,No Degree,0,61,57295.0,0.22717514617331355,0.002810018326206475,0.005323326642813509,0.006684701980975653,0.001117025918492015,0.00013962823981150189,0.7546208220612619,0.0021293306571254036,0.0,0.0
47072,Clara`s Fishy,female,0,0,1,1,11094.0,53.0,11.0,303.0,354.0,120.0,79.0,42636.0,134.0,0.0,0.0,13.0,2023,38.96362787858551,-9.417648096604417,0,0.516436974876572,No Degree,0,23,54773.0,0.20254504956821792,0.0009676300366969127,0.005531922662625747,0.006463038358315228,0.00219086046044584,0.0014423164697935113,0.778412721596407,0.0024464608474978546,0.0,0.0
47111,Gertrudis`s Fishy,female,0,0,1,1,13653.0,6.0,13.520579668624361,1112.0,289.0,133.0,9.0,41936.0,100.0,0.0,0.0,31.0,2011,38.964236942813095,-9.417514032296264,0,0.0904011142334163,No Degree,0,72,57238.0,0.23853034697229114,0.00010482546559977637,0.019427652957825222,0.005049093259722562,0.0023236311541283763,0.00015723819839966456,0.7326601208987037,0.0017470910933296063,0.0,0.0
47220,Paul`s Fishy,male,0,0,1,1,15347.0,247.0,6.0,307.0,579.0,44.0,108.0,43019.0,203.0,0.0,0.0,27.0,2021,38.96225298347439,-9.417758672838715,0,0.3988958600758352,No Degree,0,25,59854.0,0.25640725766030675,0.004126708323587396,0.005129147592475023,0.009673538944765596,0.0007351221305175928,0.0018043906839977277,0.7187322484712801,0.003391586193069803,0.0,0.0
47527,Laura`s Fishy,female,0,0,1,1,13919.0,230.0,7.0,160.0,382.0,105.0,26.0,43939.0,129.0,0.0,0.0,14.0,2014,39.35750101404003,-9.380444517226168,0,0.351459315802372,No Degree,0,33,58890.0,0.23635591781287146,0.0039055866870436407,0.00271692986924775,0.006486670062829003,0.001782985226693836,0.0004415011037527594,0.7461198845304805,0.0021905247070809985,0.0,0.0
47564,Ted`s Fishy,male,0,1,1,1,15126.0,240.0,13.520579668624361,466.0,444.0,65.0,68.0,39078.0,58.0,0.0,0.0,24.0,2011,38.96354329796944,-9.41765554757427,0,0.3192079132153114,No Degree,1,54,55545.0,0.27231974075074267,0.004320820955981636,0.008389594022864344,0.007993518768566028,0.0011702223422450266,0.001224232604194797,0.70353767215771,0.0010441983976955621,0.0,0.0
47595,Darrell`s Fishy,male,0,0,1,1,15909.0,159.0,11.0,318.0,217.0,39.0,56.0,41232.0,125.0,0.0,0.0,16.0,2013,39.35754945509165,-9.380497022503835,0,0.3016149500942696,No Degree,0,41,58055.0,0.2740332443372664,0.002738782189303247,0.005477564378606494,0.003737834811816381,0.000671776763414004,0.0009646025320816467,0.7102230643355438,0.0021531306519679615,0.0,0.0
47715,Robert`s Fishy,male,0,0,0,1,14504.0,78.0,17.0,210.0,324.0,73.0,56.0,46066.0,97.0,0.0,0.0,30.0,2013,39.35587345800264,-9.382063214906486,0,0.315761195531183,No Degree,0,53,61408.0,0.23619072433559146,0.0012701928087545597,0.0034197498697238144,0.005276185513288171,0.0011887701928087547,0.0009119332985930171,0.7501628452318916,0.0015795987493486192,0.0,0.0
48057,John`s Fishy,male,0,0,1,1,13132.0,209.0,7.0,169.0,293.0,47.0,9.0,38995.0,83.0,0.0,0.0,25.0,2008,38.96320038064189,-9.416416604886098,0,0.6704326865881729,No Degree,0,76,52937.0,0.2480684587339668,0.0039480892381510094,0.0031924740729546443,0.0055348810850633775,0.0008878478191057294,0.00017001341216918225,0.7366303341708068,0.0015679014677824584,0.0,0.0
48086,Charles`s Fishy,male,0,0,1,1,14998.0,49.0,7.0,249.0,289.0,118.0,87.0,48432.0,82.0,0.0,0.0,14.0,2011,39.35684227662392,-9.380685024731108,0,0.2477002077933338,No Degree,0,57,64304.0,0.23323587957203284,0.0007620054739985071,0.0038722318984822095,0.00449427718337895,0.0018350335904453844,0.0013529484946504106,0.7531724309529734,0.001275192834038318,0.0,0.0
48108,Helene`s Fishy,female,0,0,1,1,13972.0,121.0,8.0,947.0,175.0,22.0,169.0,42501.0,41.0,0.0,0.0,22.0,2014,38.963030253400106,-9.417640524678024,0,0.8636051967987913,No Degree,0,58,57948.0,0.24111272175053497,0.002088078967350038,0.01634223786843377,0.0030199489197211293,0.00037965072133637056,0.002916407813902119,0.7334334230689584,0.000707530889763236,0.0,0.0
48316,Edna`s Fishy,female,0,0,1,1,13597.0,266.0,7.0,552.0,369.0,65.0,55.0,37278.0,140.0,0.0,0.0,10.0,2008,38.963339421962935,-9.418067396348151,0,0.3437908733443626,No Degree,0,66,52322.0,0.2598715645426398,0.005083903520507626,0.010550055426015826,0.007052482703260579,0.0012423072512518635,0.0010511830587515768,0.7124727648025687,0.0026757386950040135,0.0,0.0
48539,Laura`s Fishy,female,0,0,0,1,17789.0,206.0,6.0,484.0,452.0,89.0,148.0,42931.0,157.0,0.0,0.0,29.0,2012,39.35606335660367,-9.381963255075664,0,0.5342344709278116,No Degree,0,77,62256.0,0.2857395271138525,0.003308918015934207,0.007774351066563865,0.007260344384476998,0.0014295810845540993,0.0023772809046517605,0.6895881521459779,0.002521845283988692,0.0,0.0
48671,Brianna`s Fishy,female,0,0,1,1,12540.0,162.0,10.0,540.0,366.0,153.0,24.0,43013.0,103.0,0.0,0.0,28.0,2005,39.35636740351329,-9.381085133641248,0,0.4914882879183584,No Degree,0,41,56901.0,0.22038277007433965,0.0028470501397163494,0.009490167132387832,0.00643222438972953,0.0026888806875098857,0.0004217852058839036,0.7559269608618477,0.0018101615085850864,0.0,0.0
48959,Kathleen`s Fishy,female,0,0,0,1,12768.0,54.0,6.0,456.893937976519,376.0,162.0,77.0,42955.0,100.0,0.0,0.0,32.0,2022,38.96362882668589,-9.417968365790076,0,0.2410471845507865,No Degree,0,24,56948.89393797652,0.22420101809010948,0.0009482185915465157,0.008022876413967333,0.006602410933731294,0.002844655774639547,0.0013520894731311427,0.7542727703681589,0.0017559603547157698,0.0,0.0
49116,Dale`s Fishy,male,0,0,0,1,14549.0,35.0,6.0,297.0,256.0,79.0,113.0,41674.0,52.0,0.0,0.0,16.0,2003,39.35707300877597,-9.381736753356916,0,0.1392808006908891,No Degree,0,62,57055.0,0.25499956182630795,0.000613443168872141,0.005205503461572167,0.0044868986066076595,0.0013846288668828324,0.001980545088072912,0.7304180177022171,0.0009114012794671808,0.0,0.0
49249,Elliott`s Fishy,male,0,0,0,1,11420.0,181.0,13.520579668624361,504.0,189.0,119.0,71.0,37425.0,116.0,0.0,0.0,24.0,2017,38.96262166943436,-9.417704979672756,0,0.1812720109122743,No Degree,0,29,50025.0,0.22828585707146426,0.003618190904547726,0.01007496251874063,0.0037781109445277363,0.0023788105947026485,0.0014192903548225888,0.7481259370314842,0.002318840579710145,0.0,0.0
49524,Karl`s Fishy,female,0,0,0,1,12381.0,412.0,7.0,916.0,86.0,157.0,116.0,35911.0,132.0,0.0,0.0,17.0,2008,39.35721538599859,-9.381211620813003,0,0.5932245882979919,No Degree,0,47,50111.0,0.24707150126718685,0.008221747720061463,0.01827941968829199,0.0017161900580710823,0.0031330446408972083,0.0023148610085609945,0.7166290834347748,0.0026341521821556147,0.0,0.0
49634,Theo`s Fishy,male,0,0,1,1,13840.0,198.0,7.0,245.0,380.0,53.0,24.0,43315.0,166.0,0.0,0.0,26.0,2013,38.96328857017023,-9.416082481703182,0,0.292282756224795,No Degree,0,37,58221.0,0.23771491386269558,0.0034008347503478127,0.004208103605228354,0.00652685457137459,0.0009103244533759297,0.00041222239398155307,0.7439755414712904,0.0028512048917057418,0.0,0.0
49660,Ramona`s Fishy,female,0,0,1,1,14030.0,14.0,13.520579668624361,397.0,273.0,91.0,124.0,41250.0,104.0,0.0,0.0,10.0,2011,38.96382177779602,-9.416551531334434,0,0.6033429846485866,No Degree,0,52,56283.0,0.2492759803137715,0.0002487429596858732,0.007053639642520832,0.004850487713874527,0.0016168292379581757,0.0022031519286463052,0.732903363360162,0.001847804843380772,0.0,0.0
49704,Orlando`s Fishy,male,0,0,1,1,11707.0,235.0,6.0,145.0,201.0,203.0,114.0,41498.0,167.0,0.0,0.0,14.0,2013,39.35564827056008,-9.381165214186847,0,0.2412694598506043,No Degree,0,61,54270.0,0.21571770775750876,0.004330200847613783,0.002671826054910632,0.003703703703703704,0.003740556476874885,0.0021006080707573244,0.7646581905288373,0.0030772065597936245,0.0,0.0
49723,Nicholas`s Fishy,male,0,1,0,1,10945.0,100.0,9.0,469.0,167.0,127.0,82.0,38003.0,134.0,0.0,0.0,20.0,2013,39.357031195534816,-9.382253475209888,0,0.3188402771828544,No Degree,1,68,50027.0,0.21878185779678974,0.0019989205828852418,0.009374937533731784,0.003338197373418354,0.0025386291402642574,0.0016391148779658984,0.7596497891138785,0.0026785535810662244,0.0,0.0
49919,Richard`s Fishy,male,0,0,0,1,13413.0,180.0,7.0,591.0,232.0,140.0,110.0,34824.0,122.0,0.0,0.0,21.0,2011,38.96255092908236,-9.417844969414077,0,0.4962939078865865,No Degree,0,44,49612.0,0.2703579779085705,0.00362815447875514,0.011912440538579375,0.004676287994839958,0.002821897927920664,0.0022172055147948078,0.7019269531564944,0.0024590824800451504,0.0,0.0
